Timestamp: 1738519253.928944038, Angle: -1.31 rad, Distance: 5.83 m
Timestamp: 1738519253.928944038, Angle: -1.30 rad, Distance: 8.99 m
Timestamp: 1738519253.928944038, Angle: -1.29 rad, Distance: 8.99 m
Timestamp: 1738519253.928944038, Angle: -1.29 rad, Distance: 7.69 m
Timestamp: 1738519253.928944038, Angle: -1.28 rad, Distance: 7.59 m
Timestamp: 1738519253.928944038, Angle: -1.28 rad, Distance: 7.59 m
Timestamp: 1738519253.928944038, Angle: -1.27 rad, Distance: 7.50 m
Timestamp: 1738519253.928944038, Angle: -1.27 rad, Distance: 7.48 m
Timestamp: 1738519253.928944038, Angle: -1.26 rad, Distance: 7.85 m
Timestamp: 1738519253.928944038, Angle: -1.25 rad, Distance: 7.85 m
Timestamp: 1738519253.928944038, Angle: -1.25 rad, Distance: 7.96 m
Timestamp: 1738519253.928944038, Angle: -1.24 rad, Distance: 8.21 m
Timestamp: 1738519253.928944038, Angle: -1.24 rad, Distance: 8.21 m
Timestamp: 1738519253.928944038, Angle: -1.23 rad, Distance: 9.21 m
Timestamp: 1738519253.928944038, Angle: -1.23 rad, Distance: 9.10 m
Timestamp: 1738519253.928944038, Angle: -1.22 rad, Distance: 9.02 m
Timestamp: 1738519253.928944038, Angle: -1.21 rad, Distance: 8.96 m
Timestamp: 1738519253.928944038, Angle: -1.21 rad, Distance: 8.88 m
Timestamp: 1738519253.928944038, Angle: -1.20 rad, Distance: 8.84 m
Timestamp: 1738519253.928944038, Angle: -1.20 rad, Distance: 8.82 m
Timestamp: 1738519253.928944038, Angle: -1.19 rad, Distance: 8.79 m
Timestamp: 1738519253.928944038, Angle: -1.18 rad, Distance: 8.78 m
Timestamp: 1738519253.928944038, Angle: -1.18 rad, Distance: 7.98 m
Timestamp: 1738519253.928944038, Angle: -1.17 rad, Distance: 7.98 m
Timestamp: 1738519253.928944038, Angle: -1.17 rad, Distance: 7.86 m
Timestamp: 1738519253.928944038, Angle: -1.16 rad, Distance: 7.45 m
Timestamp: 1738519253.928944038, Angle: -1.16 rad, Distance: 7.45 m
Timestamp: 1738519253.928944038, Angle: -1.15 rad, Distance: 7.79 m
Timestamp: 1738519253.928944038, Angle: -1.14 rad, Distance: 7.80 m
Timestamp: 1738519253.928944038, Angle: -1.14 rad, Distance: 7.74 m
Timestamp: 1738519253.928944038, Angle: -1.13 rad, Distance: 7.73 m
Timestamp: 1738519253.928944038, Angle: -1.13 rad, Distance: 7.71 m
Timestamp: 1738519253.928944038, Angle: -1.12 rad, Distance: 7.68 m
Timestamp: 1738519253.928944038, Angle: -1.11 rad, Distance: 7.62 m
Timestamp: 1738519253.928944038, Angle: -1.11 rad, Distance: 7.51 m
Timestamp: 1738519253.928944038, Angle: -1.10 rad, Distance: 7.70 m
Timestamp: 1738519253.928944038, Angle: -1.10 rad, Distance: 7.70 m
Timestamp: 1738519253.928944038, Angle: -1.09 rad, Distance: 7.68 m
Timestamp: 1738519253.928944038, Angle: -1.09 rad, Distance: 7.30 m
Timestamp: 1738519253.928944038, Angle: -1.08 rad, Distance: 7.30 m
Timestamp: 1738519253.928944038, Angle: -1.07 rad, Distance: 7.30 m
Timestamp: 1738519253.928944038, Angle: -1.07 rad, Distance: 7.26 m
Timestamp: 1738519253.928944038, Angle: -1.06 rad, Distance: 7.23 m
Timestamp: 1738519253.928944038, Angle: -1.06 rad, Distance: 7.22 m
Timestamp: 1738519253.928944038, Angle: -1.05 rad, Distance: 7.17 m
Timestamp: 1738519253.928944038, Angle: -1.05 rad, Distance: 7.14 m
